segment_id,speaker_id,accent,source_speaker_code,source_speaker_number,source_speaker_sex,half,utt_interval_index,start_seconds,end_seconds,duration_seconds,sentence_raw,sentence_normalized,corpus_role,test_actual_talker,is_actual_test_talker,behavior_item_id,in_experiment_audio,word_interval_count,phone_interval_count,source_wav_relpath,source_textgrid_relpath
B23-SPA-HT1-utt102,B23.SPA.SPA,SPA,SPA,136,M,HT1,102,118.282,119.823,1.5409999999999968,THE BOY IS RUNNING AWAY,THE BOY IS RUNNING AWAY,training_sentence,,false,,true,6,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt104,B23.SPA.SPA,SPA,SPA,136,M,HT1,104,120.24,121.91999999999999,1.6799999999999926,A TOWEL IS NEAR THE SINK,A TOWEL IS NEAR THE SINK,training_sentence,,false,,true,7,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt106,B23.SPA.SPA,SPA,SPA,136,M,HT1,106,122.363,123.872,1.5090000000000003,FLOWERS CAN GROW IN THE POT,FLOWERS CAN GROW IN THE POT,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt108,B23.SPA.SPA,SPA,SPA,136,M,HT1,108,124.41,126.33,1.9200000000000017,HE'S SKATING WITH HIS FRIEND,HE'S SKATING WITH HIS FRIEND,training_sentence,,false,,true,6,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt110,B23.SPA.SPA,SPA,SPA,136,M,HT1,110,126.875,128.484,1.6090000000000089,THE JANITOR SWEPT THE FLOOR,THE JANITOR SWEPT THE FLOOR,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S2534,true,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt112,B23.SPA.SPA,SPA,SPA,136,M,HT1,112,128.89700000000002,130.967,2.069999999999993,THE LADY WASHED THE SHIRT,THE LADY WASHED THE SHIRT,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S9981,true,7,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt114,B23.SPA.SPA,SPA,SPA,136,M,HT1,114,131.497,133.72700000000003,2.230000000000018,SHE TOOK OFF HER FUR COAT,SHE TOOK OFF HER FUR COAT,training_sentence,,false,,true,6,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt116,B23.SPA.SPA,SPA,SPA,136,M,HT1,116,134.16100000000003,136.07200000000003,1.9110000000000014,THE MATCH BOXES ARE EMPTY,THE MATCH BOXES ARE EMPTY,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S9461,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt118,B23.SPA.SPA,SPA,SPA,136,M,HT1,118,136.45100000000002,138.13100000000003,1.6800000000000068,THE MAN IS PAINTING A SIGN,THE MAN IS PAINTING A SIGN,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S6062,false,7,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT1-utt120,B23.SPA.SPA,SPA,SPA,136,M,HT1,120,138.58000000000004,140.65000000000003,2.069999999999993,THE DOG CAME HOME AT LAST,THE DOG CAME HOME AT LAST,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S2214,false,8,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT1.TextGrid
B23-SPA-HT2-utt002,B23.SPA.SPA,SPA,SPA,136,M,HT2,2,0.143,1.843,1.7,THEY HEARD A FUNNY NOISE,THEY HEARD A FUNNY NOISE,actual_test,B23.SPA.SPA,true,B23.SPA.SPA.S0448,true,6,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt004,B23.SPA.SPA,SPA,SPA,136,M,HT2,4,2.291,4.241,1.9499999999999997,THEY FOUND HIS BROTHER HIDING,THEY FOUND HIS BROTHER HIDING,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S9530,false,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt006,B23.SPA.SPA,SPA,SPA,136,M,HT2,6,4.632,6.392999999999999,1.7609999999999992,THE DOG PLAYED WITH A STICK,THE DOG PLAYED WITH A STICK,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S0015,false,8,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt008,B23.SPA.SPA,SPA,SPA,136,M,HT2,8,6.765999999999999,8.424999999999999,1.6589999999999998,THE BOOK TELLS A STORY,THE BOOK TELLS A STORY,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5787,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt010,B23.SPA.SPA,SPA,SPA,136,M,HT2,10,8.895999999999999,10.674999999999999,1.779,THE MATCHES ARE ON A SHELF,THE MATCHES ARE ON A SHELF,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S0582,false,8,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt012,B23.SPA.SPA,SPA,SPA,136,M,HT2,12,11.253999999999998,13.153999999999998,1.9000000000000004,THE MILK WAS BY THE FRONT DOOR,THE MILK WAS BY THE FRONT DOOR,training_sentence,,false,,true,7,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt014,B23.SPA.SPA,SPA,SPA,136,M,HT2,14,13.614999999999998,15.454999999999998,1.8399999999999999,THE BROOM WAS IN THE CORNER,THE BROOM WAS IN THE CORNER,training_sentence,,false,,true,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt016,B23.SPA.SPA,SPA,SPA,136,M,HT2,16,15.909999999999998,17.519,1.609,THE NEW ROAD IS ON THE MAP,THE NEW ROAD IS ON THE MAP,training_sentence,,false,,true,8,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt018,B23.SPA.SPA,SPA,SPA,136,M,HT2,18,18.054999999999996,19.825,1.7700000000000031,SHE LOST HER CREDIT CARD,SHE LOST HER CREDIT CARD,training_sentence,,false,,true,7,20,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt020,B23.SPA.SPA,SPA,SPA,136,M,HT2,20,20.357999999999997,21.858999999999998,1.5010000000000012,THE TEAM IS PLAYING WELL,THE TEAM IS PLAYING WELL,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S5218,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt022,B23.SPA.SPA,SPA,SPA,136,M,HT2,22,22.270999999999997,24.260999999999996,1.9899999999999984,THE BOY DID A HANDSTAND,THE BOY DID A HANDSTAND,training_sentence,,false,,true,5,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt024,B23.SPA.SPA,SPA,SPA,136,M,HT2,24,24.63,26.68,2.0500000000000007,THEY TOOK SOME FOOD OUTSIDE,THEY TOOK SOME FOOD OUTSIDE,training_sentence,,false,,true,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt026,B23.SPA.SPA,SPA,SPA,136,M,HT2,26,26.994999999999997,28.764,1.769000000000002,THE YOUNG PEOPLE ARE DANCING,THE YOUNG PEOPLE ARE DANCING,training_sentence,,false,,true,6,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt028,B23.SPA.SPA,SPA,SPA,136,M,HT2,28,29.177999999999997,30.567,1.389000000000003,THEY WAITED FOR AN HOUR,THEY WAITED FOR AN HOUR,training_sentence,,false,,true,5,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt030,B23.SPA.SPA,SPA,SPA,136,M,HT2,30,31.003999999999998,32.704,1.7000000000000028,THE SHIRTS ARE IN THE CLOSET,THE SHIRTS ARE IN THE CLOSET,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S7421,false,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt032,B23.SPA.SPA,SPA,SPA,136,M,HT2,32,33.18,35.019999999999996,1.8399999999999963,THEY WATCHED THE SCARY MOVIE,THEY WATCHED THE SCARY MOVIE,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S9666,false,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt034,B23.SPA.SPA,SPA,SPA,136,M,HT2,34,35.437,36.977000000000004,1.5400000000000063,THE MILK IS IN A PITCHER,THE MILK IS IN A PITCHER,training_sentence,,false,,true,7,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt036,B23.SPA.SPA,SPA,SPA,136,M,HT2,36,37.42,39.72,2.299999999999997,THE TRUCK DROVE UP THE ROAD,THE TRUCK DROVE UP THE ROAD,training_sentence,,false,,true,8,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt038,B23.SPA.SPA,SPA,SPA,136,M,HT2,38,40.146,42.107,1.9609999999999985,THE TALL MAN TIED HIS SHOES,THE TALL MAN TIED HIS SHOES,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S8005,false,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt040,B23.SPA.SPA,SPA,SPA,136,M,HT2,40,42.533,44.162,1.6289999999999978,A LETTER FELL ON THE FLOOR,A LETTER FELL ON THE FLOOR,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S2103,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt042,B23.SPA.SPA,SPA,SPA,136,M,HT2,42,44.566,46.647000000000006,2.081000000000003,THE BALL BOUNCED VERY HIGH,THE BALL BOUNCED VERY HIGH,counterfactual_test,B23.TUR.TUR,false,B23.TUR.TUR.S3199,false,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt044,B23.SPA.SPA,SPA,SPA,136,M,HT2,44,47.147,49.557,2.4100000000000037,MOTHER CUT THE BIRTHDAY CAKE,MOTHER CUT THE BIRTHDAY CAKE,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S3842,false,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt046,B23.SPA.SPA,SPA,SPA,136,M,HT2,46,49.985,51.655,1.6700000000000017,THE FOOTBALL GAME IS OVER,THE FOOTBALL GAME IS OVER,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S7518,false,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt048,B23.SPA.SPA,SPA,SPA,136,M,HT2,48,52.007,53.885999999999996,1.8789999999999978,SHE STOOD NEAR THE WINDOW,SHE STOOD NEAR THE WINDOW,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S0223,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt050,B23.SPA.SPA,SPA,SPA,136,M,HT2,50,54.232,55.921,1.689,THE KITCHEN CLOCK WAS WRONG,THE KITCHEN CLOCK WAS WRONG,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt052,B23.SPA.SPA,SPA,SPA,136,M,HT2,52,56.363,58.633,2.270000000000003,THE CHILDREN HELPED THEIR TEACHER,THE CHILDREN HELPED THEIR TEACHER,training_sentence,,false,,true,7,23,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt054,B23.SPA.SPA,SPA,SPA,136,M,HT2,54,59.264,61.894000000000005,2.6300000000000026,THEY CARRIED SOME SHOPPING BAGS,THEY CARRIED SOME SHOPPING BAGS,training_sentence,,false,,true,7,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt056,B23.SPA.SPA,SPA,SPA,136,M,HT2,56,62.381,64.0,1.6189999999999998,SOMEONE IS CROSSING THE ROAD,SOMEONE IS CROSSING THE ROAD,training_sentence,,false,,true,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt058,B23.SPA.SPA,SPA,SPA,136,M,HT2,58,64.398,66.17699999999999,1.7789999999999964,SHE USES HER SPOON TO EAT,SHE USES HER SPOON TO EAT,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S0363,false,6,17,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt060,B23.SPA.SPA,SPA,SPA,136,M,HT2,60,66.73599999999999,68.34499999999998,1.6089999999999947,THE CAT LAY ON THE BED,THE CAT LAY ON THE BED,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S5541,false,8,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt062,B23.SPA.SPA,SPA,SPA,136,M,HT2,62,68.813,70.98299999999999,2.1699999999999875,THEY'RE RUNNING PAST THE HOUSE,THEY'RE RUNNING PAST THE HOUSE,training_sentence,,false,,true,7,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt064,B23.SPA.SPA,SPA,SPA,136,M,HT2,64,71.407,73.58699999999999,2.1799999999999926,HE'S WASHING HIS FACE WITH SOAP,HE'S WASHING HIS FACE WITH SOAP,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S9562,false,7,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt066,B23.SPA.SPA,SPA,SPA,136,M,HT2,66,73.97399999999999,75.413,1.4390000000000072,THE DOG IS CHASING THE CAT,THE DOG IS CHASING THE CAT,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S3383,false,7,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt068,B23.SPA.SPA,SPA,SPA,136,M,HT2,68,75.78999999999999,78.52,2.730000000000004,THE MILKMAN DRIVES A SMALL TRUCK,THE MILKMAN DRIVES A SMALL TRUCK,training_sentence,,false,,true,7,24,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt070,B23.SPA.SPA,SPA,SPA,136,M,HT2,70,78.913,81.14299999999999,2.2299999999999898,THE BUS LEAVES BEFORE THE TRAIN,THE BUS LEAVES BEFORE THE TRAIN,training_sentence,,false,,true,8,22,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt072,B23.SPA.SPA,SPA,SPA,136,M,HT2,72,81.66099999999999,83.40199999999999,1.7409999999999997,THE BABY HAS BLUE EYES,THE BABY HAS BLUE EYES,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5422,false,5,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt074,B23.SPA.SPA,SPA,SPA,136,M,HT2,74,83.83699999999999,85.67699999999999,1.8400000000000034,THE BAG FELL OFF THE SHELF,THE BAG FELL OFF THE SHELF,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S5237,false,8,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt076,B23.SPA.SPA,SPA,SPA,136,M,HT2,76,86.26399999999998,87.78399999999998,1.519999999999996,THEY ARE COMING FOR DINNER,THEY ARE COMING FOR DINNER,training_sentence,,false,,true,5,15,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt078,B23.SPA.SPA,SPA,SPA,136,M,HT2,78,88.15099999999998,89.73999999999998,1.5889999999999986,THEY WANTED SOME POTATOES,THEY WANTED SOME POTATOES,training_sentence,,false,,true,5,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt080,B23.SPA.SPA,SPA,SPA,136,M,HT2,80,90.17799999999998,91.87799999999999,1.7000000000000028,THEY KNOCKED ON THE WINDOW,THEY KNOCKED ON THE WINDOW,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S8198,false,6,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt082,B23.SPA.SPA,SPA,SPA,136,M,HT2,82,92.39499999999998,94.30499999999998,1.9099999999999966,SCHOOL GOT OUT EARLY TODAY,SCHOOL GOT OUT EARLY TODAY,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt084,B23.SPA.SPA,SPA,SPA,136,M,HT2,84,94.72699999999998,96.94699999999997,2.219999999999999,THE FOOTBALL HIT THE GOALPOST,THE FOOTBALL HIT THE GOALPOST,counterfactual_test,B23.FAR.FAR,false,B23.FAR.FAR.S1895,false,6,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt086,B23.SPA.SPA,SPA,SPA,136,M,HT2,86,97.33999999999999,99.28999999999999,1.9500000000000028,THE BOY RAN AWAY FROM SCHOOL,THE BOY RAN AWAY FROM SCHOOL,training_sentence,,false,,true,6,18,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt088,B23.SPA.SPA,SPA,SPA,136,M,HT2,88,99.82699999999998,101.216,1.38900000000001,SUGAR IS VERY SWEET,SUGAR IS VERY SWEET,training_sentence,,false,,true,4,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt090,B23.SPA.SPA,SPA,SPA,136,M,HT2,90,101.60499999999999,103.62499999999999,2.019999999999996,THE TWO CHILDREN ARE LAUGHING,THE TWO CHILDREN ARE LAUGHING,training_sentence,,false,,true,8,21,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt092,B23.SPA.SPA,SPA,SPA,136,M,HT2,92,104.06899999999999,105.59799999999998,1.5289999999999964,THE FIRE TRUCK IS COMING,THE FIRE TRUCK IS COMING,training_sentence,,false,,true,5,16,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt094,B23.SPA.SPA,SPA,SPA,136,M,HT2,94,106.03299999999999,107.84199999999998,1.8089999999999975,MOTHER GOT A SAUCEPAN,MOTHER GOT A SAUCEPAN,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S7239,false,4,14,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
B23-SPA-HT2-utt096,B23.SPA.SPA,SPA,SPA,136,M,HT2,96,108.24099999999999,109.89999999999999,1.659000000000006,THE BABY WANTS HIS BOTTLE,THE BABY WANTS HIS BOTTLE,counterfactual_test,B23.BRP.BRP,false,B23.BRP.BRP.S2348,false,5,19,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.wav,data/raw_data/bradlow_bassard_paller23/sound_stimuli/ALL_136_M_SPA_ENG_HT2.TextGrid
