recording_id,speaker_id,accent,word,source_filename,status,processed_transcript,predicted_transcript,n_ipa_tokens,mean_token_max_posterior,duration_seconds,audio_sha256,error
AN19-rec-a355620ef8aaec9f84c3,AN19.KOR.kf2,KOR,learn,kf2ew46 learn.wav,ok,lɔn,l/ɔ/n,3,0.7902897000312805,0.6128344671201814,80c9e8308779d4ed4a9525e894a4709be203017e92334f68c5b0e6e61bbffec9,
AN19-rec-a90005d4d27bfdd8e448,AN19.KOR.kf2,KOR,ship,kf2ew47 ship.wav,ok,ɕip,ɕ/i/p,3,0.7007475892702738,0.5868934240362812,732853afb0340e2d020895a4bc111afe573a17fda27612975c8479bcece3db17,
AN19-rec-2ddef467c71a57a6cefe,AN19.KOR.kf2,KOR,neck,kf2ew48 neck.wav,ok,nɛk,n/ɛ/k,3,0.9455886085828146,0.5727437641723356,1b4d9846442219ec3e3f5b183531af1a8e9dcec721bedb975cbd78f01b8d3f45,
AN19-rec-85fd581dfd1d69e3b520,AN19.KOR.kf2,KOR,watch,kf2ew49 watch.wav,ok,wɑtʃ,w/ɑ/t/ʃ,4,0.7741164565086365,0.6187301587301587,52c642b33550b62efcce0e7d2be81a0d408ab9ffbc6f0c6485b5a0aac06d212c,
AN19-rec-4e22b6caf9291b22924b,AN19.KOR.kf2,KOR,judge,kf2ew50 judge.wav,ok,ɑ,ɑ,1,0.5177389979362488,0.5497052154195011,b1f0af319850713a3df7bc657d9a00a1da0aa001095b7d9affd0145d802bda51,
AN19-rec-e5ec55f83fd517a6d1b1,AN19.KOR.kf2,KOR,dog,kf2ew51 dog.wav,ok,,,0,,0.4105668934240363,b8eb7954a4a56d3e5859c31b01ab4f012118e5c5f29aa63bcb2b1f67cd0354c4,
AN19-rec-cf76b7502df96e1bf065,AN19.KOR.kf2,KOR,vote,kf2ew52 vote.wav,ok,vt,v/t,2,0.6266374588012695,0.5519274376417234,b93b7f9509c5ae9ae8e236f2f78b7d111bfd08745e6c355c36a67ee5ef9ec2e2,
AN19-rec-7455a50b50dfcb0b3e44,AN19.KOR.kf2,KOR,league,kf2ew53 league.wav,ok,li,l/i,2,0.7614473104476929,0.5482993197278911,ab0e62f04f7f80f2c4c1ae96acce48a72286089ccc8f194257b012dc7a71a931,
AN19-rec-8920b52c8a78d441b09c,AN19.KOR.kf2,KOR,thick,kf2ew54 thick.wav,ok,fik,f/i/k,3,0.4419107586145401,0.4145578231292517,4af149779dbd680777e2cf84fff1ae89dd3aa306443f0ca7ffc55760074b3c6d,
AN19-rec-b8f74282104f62ac3051,AN19.KOR.kf2,KOR,page,kf2ew55 page.wav,ok,pʰeɪdʒ,pʰ/e/ɪ/d/ʒ,5,0.7696190595626831,0.6551020408163265,32eac7cfa2f68cf1d01bc511e10d2399d2c14702df79165b07f1d5cb28b79126,
AN19-rec-b326566f26439e604d0f,AN19.KOR.kf2,KOR,hung,kf2ew56 hung.wav,ok,xaŋ,x/a/ŋ,3,0.5369442601998647,0.5467573696145125,22050f06f8feab75ab901f9a18b210c44141f282ae1d54b977621c7795925477,
AN19-rec-5beffb6ade420cdc4d41,AN19.KOR.kf2,KOR,join,kf2ew57 join.wav,ok,tʃɔɪ̃n,t/ʃ/ɔ/ɪ̃/n,5,0.8734569787979126,0.6456689342403628,3ec61de0c70465a4458653bccc18c6ccb552bf24bdb071c42a1cf7a72a684138,
AN19-rec-bc59f64a23bb6b962d4e,AN19.KOR.kf2,KOR,shop,kf2ew58 shop.wav,ok,,,0,,0.36421768707482993,73c66b134822aa6a4613316cf0750c202632f20ec9fe6c6c0d74fffbbddbd527,
AN19-rec-c2456229386334dd1694,AN19.KOR.kf2,KOR,roof,kf2ew59 roof.wav,ok,ɹuf,ɹ/u/f,3,0.6113760670026144,0.5087074829931972,0c9919549daae489e6a7df829521b2e1f9468dad52bf0234ca912bbe90484558,
AN19-rec-4e833cfcdc83f232d05c,AN19.KOR.kf2,KOR,leg,kf2ew60 leg.wav,ok,lak,l/a/k,3,0.7609864473342896,0.5113378684807256,6edb2149d50cb0e5ffc411b5c514117732d46c341a70bc8ec50917036c76ec67,
AN19-rec-46245852a28efaca495a,AN19.KOR.kf2,KOR,lose,kf2ew61 lose.wav,ok,luz,l/u/z,3,0.9025660753250122,0.5699319727891157,ff531daf6fc533a0ecec5b6ea66b900149e2a0e61ba746998b6c1096299b2378,
AN19-rec-4c31110fab8faf77ea73,AN19.KOR.kf2,KOR,theme,kf2ew62 theme.wav,ok,θĩm,θ/ĩ/m,3,0.8793007930119833,0.5411791383219955,5b7df1a58a73a946fc509a751de9b607a156da6b069850fe390a1bdd34f971c1,
AN19-rec-95c658e3fe955e0a544f,AN19.KOR.kf2,KOR,soil,kf2ew63 soil.wav,ok,so,s/o,2,0.6807210296392441,0.5877551020408164,7cc70e42b8ffd0097c446052fb67880494540f1ed0b08253b5b850955521d34c,
AN19-rec-9a6004c7e08f37edc6b5,AN19.KOR.kf2,KOR,pull,kf2ew64 pull.wav,ok,pʰuɹ,pʰ/u/ɹ,3,0.6785244146982828,0.583265306122449,13dbc7e0d0806a09e732183d70a52aaf3c151197519370cdf1310304434b2eb7,
AN19-rec-aca9a5c1941cfab58f92,AN19.KOR.kf2,KOR,chain,kf2ew65 chain.wav,ok,tʰʃeɪ̃n,tʰ/ʃ/e/ɪ̃/n,5,0.9352336645126342,0.5771428571428572,ca13b7bb4ae1322fa0c54e3b2bb0dd5525732bf61d5e038415cb20a894f647cb,
AN19-rec-4dec9d1c233b1a1d4a33,AN19.KOR.kf2,KOR,curve,kf2ew66 curve.wav,ok,kʰɑ,kʰ/ɑ,2,0.8541749119758606,0.47024943310657596,78d4032bd397bdc0ef088b179e22362b985af733da4b27c4a6eeb875fafbed80,
AN19-rec-e963e6746e6242a94f0f,AN19.KOR.kf2,KOR,path,kf2ew67 path.wav,ok,pʰæθ,pʰ/æ/θ,3,0.9665271639823914,0.45165532879818593,fdc4423d3924e2884c6273e3501c6cf622b162c362cba6f10efffb245dcfbee9,
AN19-rec-7e79e3f72f902d4de1a7,AN19.KOR.kf2,KOR,dirt,kf2ew68 dirt.wav,ok,dœt,d/œ/t,3,0.7558963100115458,0.5746031746031746,565fae90e213c54b47d613c0a5cea1103702157760787651c26b240098f5f692,
AN19-rec-4fd2e8c8edc1edceaf65,AN19.KOR.kf2,KOR,vice,kf2ew69 vice.wav,ok,vaɪs,v/a/ɪ/s,4,0.7352990955114365,0.6240816326530613,b458bb3b03a0dc1392ef9d3176a30e0237b34cb1b4a440ad2638b3367c674c62,
AN19-rec-a5fe2c471795cbdcaa10,AN19.KOR.kf2,KOR,rough,kf2ew70 rough.wav,ok,af,a/f,2,0.26982974261045456,0.5449433106575964,441fdd66ec72d74fe49a2150ac5d235feaade49f11a7137e7ae5d0aa1436f4ad,
AN19-rec-d4dd52a8b4cc1d717fcd,AN19.KOR.kf2,KOR,fool,kf2ew71 fool.wav,ok,ful,f/u/l,3,0.719824363787969,0.5471655328798186,4361f538c41f2d16763d280f5e38c319e0ffc2625a80cfde2cba5c250ee5f11a,
AN19-rec-3fa2d2c615a5d93a3e3a,AN19.KOR.kf2,KOR,noise,kf2ew72 noise.wav,ok,nɔɪz,n/ɔ/ɪ/z,4,0.933692067861557,0.7098866213151928,72f9115a5b6174cc19ae6c843d6552f23e5eaa2fbfa46424efc61207a01dd0b3,
AN19-rec-05f3bbab6c75443ce728,AN19.KOR.kf2,KOR,wash,kf2ew73 wash.wav,ok,wa,w/a,2,0.48001618683338165,0.5294331065759638,afbe260787a2564d49299af86816ef672a7b2a5b6e0502e6952151388578ef7c,
AN19-rec-03b6cc90ea08d0f29ccc,AN19.KOR.kf2,KOR,balm,kf2ew74 balm.wav,ok,pam,p/a/m,3,0.6960373719533285,0.5485714285714286,d039a164ed398b88fbd41bc7a63fb55be39e1b227d4df8edd548a998d7eb5e00,
AN19-rec-7c9376d6156f3e159a6c,AN19.KOR.kf2,KOR,fig,kf2ew75 fig.wav,ok,fi,f/i,2,0.6031190156936646,0.3220861678004535,dfc5639f633d86742db9e2b14dac2772a3cdd9957e9302faa3ae5cd0411b1514,
AN19-rec-fc3cdbb90ba6c76cb802,AN19.KOR.kf2,KOR,ban,kf2hw01 ban.wav,ok,pn,p/n,2,0.7386888563632965,0.6086621315192744,f9b6b77cdbc0f5eb09ac3abeabb882e81e1dbf0bde3e11813398571c685dd554,
AN19-rec-e290e4c1a5798af287d5,AN19.KOR.kf2,KOR,bead,kf2hw02 bead.wav,ok,pi,p/i,2,0.5083487182855606,0.5445804988662132,ea5a886a5a1b9c9724d5d7e9e952ccf5f6b937d35b3b81efc1ee57ce2cd83453,
AN19-rec-382f224084022d07a596,AN19.KOR.kf2,KOR,bean,kf2hw03 bean.wav,ok,bin,b/i/n,3,0.8287004232406616,0.6285714285714286,d9c86adcf8bef4123500f0784eb3adc5c7d2ba75ef6cc89986ef12825b05e0c8,
AN19-rec-ba5cce6918ebb50a27b1,AN19.KOR.kf2,KOR,bug,kf2hw04 bug.wav,ok,bɑ,b/ɑ,2,0.45534375309944153,0.4959183673469388,3b47f63fb1390c38d2b3fe2daf14be581166c65cac20def5e7ea85fee07b3bc3,
AN19-rec-0ee507e7dd37db68d0d8,AN19.KOR.kf2,KOR,bum,kf2hw05 bum.wav,ok,bam,b/a/m,3,0.6527192195256551,0.3565079365079365,a5498ee971ee6816382f6f4a16c979534f8f109c3ebb700aa3a31c6d41a429b0,
AN19-rec-926208b9c80763a0be87,AN19.KOR.kf2,KOR,chat,kf2hw06 chat.wav,ok,ʃɛt,ʃ/ɛ/t,3,0.5956011513868967,0.5141950113378685,8e76afae2f5d0bfc46478307319add86dac399875aab59491e3a543fa945e7ba,
AN19-rec-d0e956fe1a653395549a,AN19.KOR.kf2,KOR,cheer,kf2hw07 cheer.wav,ok,ɪ,ɪ,1,0.7359239459037781,0.48376417233560093,897e03bef6c8f9bb5cede5de8b9c6254a8802d39219f225adda00509a1143db5,
AN19-rec-5cb13c77654613390a3d,AN19.KOR.kf2,KOR,comb,kf2hw08 comb.wav,ok,kʰɔm,kʰ/ɔ/m,3,0.6763174931208292,0.5448979591836735,46978c4333c68fccd8e783a3ddda0baddfb3d2ce230ec5952045425f92a3b803,
AN19-rec-c2e5c98f92c16d0f9e71,AN19.KOR.kf2,KOR,caught,kf2hw09 caught.wav,ok,kʰɑt,kʰ/ɑ/t,3,0.6610451638698578,0.4703854875283447,b4bd618abad262265e791fad9853ce2252cc9f50e136d3de246a6b11ecdb320e,
AN19-rec-2f3a178f3b6a8e08fff0,AN19.KOR.kf2,KOR,den,kf2hw10 den.wav,ok,n,n,1,0.5389332175254822,0.46244897959183673,6376adc1f43b47d3a97578148819452ae1af14a5602ead269770d39b03acbfbe,
AN19-rec-c6543b4d2ec6af0d50d1,AN19.KOR.kf2,KOR,dune,kf2hw11 dune.wav,ok,tun,t/u/n,3,0.4391755263010661,0.555328798185941,fc0f69a8d4dba9d4d7fc1d163eb4426e3f28bbc2310ce953b2c0d5bc589b6ac8,
AN19-rec-e6e42f72d5331dbaf47c,AN19.KOR.kf2,KOR,fade,kf2hw12 fade.wav,ok,fe,f/e,2,0.5049705058336258,0.4091156462585034,45aa029864ddd3dcaef1f628181da2b442bc987ffc84cea04bff380b779ecb78,
AN19-rec-3175419d70ea42263d14,AN19.KOR.kf2,KOR,fin,kf2hw13 fin.wav,ok,fin,f/i/n,3,0.7300573190053304,0.4520181405895692,8a7b87a74b127fce03b1f6e657c9893093173bd7f259edc224bbe0f49c8594cb,
AN19-rec-b3e615284d72db5ee4a3,AN19.KOR.kf2,KOR,goat,kf2hw14 goat.wav,ok,ɡot,ɡ/o/t,3,0.4814394911130269,0.5314285714285715,450a3200787c33d0cb433d9fb9547b985eebe24afc59cf4dd3eb760f18532ef5,
AN19-rec-edac53a2cbafbe36c0a9,AN19.KOR.kf2,KOR,knob,kf2hw15 knob.wav,ok,,,0,,0.3749659863945578,8d8d87edb1b678fa6439a8be1d7c754c0cecc2e226fbd0d9bb8d6d798b5b6c13,
AN19-rec-d74d5a7655b1260909c4,AN19.KOR.kf2,KOR,lad,kf2hw16 lad.wav,ok,læd,l/æ/d,3,0.6996757586797079,0.5972335600907029,a603ea9e95f7a23733688305b24ea1b18294a8ba1b6c5d62cf4093e114b0acb7,
AN19-rec-39ffb8f73d3907a86146,AN19.KOR.kf2,KOR,mall,kf2hw17 mall.wav,ok,mɔr,m/ɔ/r,3,0.933815081914266,0.6049433106575963,83732a370414d357d45cf00af7a58f46ce3087507f92a64d5b6a88807c8e37a3,
AN19-rec-91db713cdae73396d335,AN19.KOR.kf2,KOR,mat,kf2hw18 mat.wav,ok,mæt,m/æ/t,3,0.7682989637056986,0.6059410430839002,029f7971a7dab19626f658c0bee45459ec2fbfeaced75fbb8a691d48dee047b9,
AN19-rec-9a15320de7f05941fa7e,AN19.KOR.kf2,KOR,mitt,kf2hw19 mitt.wav,ok,m,m,1,0.3998478651046753,0.4614512471655329,7eb0f2fb0a8241f4103258e321edbea970f0eeb2737b19a518390d66e2eead1e,
AN19-rec-ca7ca656a3fb377e7c03,AN19.KOR.kf2,KOR,mole,kf2hw20 mole.wav,ok,mɔ,m/ɔ,2,0.7749260663986206,0.5039455782312925,9a47984ede62447f2cc655a6ccb550f8c4a77508e303e03010325b216ff61376,
AN19-rec-d30b8533410d390d3f91,AN19.KOR.kf2,KOR,pat,kf2hw21 pat.wav,ok,pʰæt,pʰ/æ/t,3,0.8593138058980306,0.5580952380952381,77061a5093a480554639e5deea293494e41b0bde46041c63978a1d3f9f30eb2d,
AN19-rec-2890c207aa083b94cc88,AN19.KOR.kf2,KOR,pet,kf2hw22 pet.wav,ok,pʰæt,pʰ/æ/t,3,0.8006043036778768,0.4887074829931973,b0dc2c579e1292849d46845d907a7d757087540b8df99f851e1b7fd966d82518,
AN19-rec-6bf84a1ece985f6a355d,AN19.KOR.kf2,KOR,pup,kf2hw23 pup.wav,ok,pʰɑp,pʰ/ɑ/p,3,0.8127466440200806,0.649750566893424,886320ed1cdd56d763362018bb3b4a5424c20134a80f73e2e629a994467f26f9,
AN19-rec-4b94879a0602fa990b0b,AN19.KOR.kf2,KOR,rat,kf2hw24 rat.wav,ok,ɹɛt,ɹ/ɛ/t,3,0.49922041098276776,0.5746485260770975,2512fe78a2a7bf38d676a41a142f16a9fccaa126631d276947d405774b36d66c,
AN19-rec-59f7b44b27f9d9351327,AN19.KOR.kf2,KOR,rhyme,kf2hw25 rhyme.wav,ok,ɹaɪ̃m,ɹ/a/ɪ̃/m,4,0.8619819581508636,0.5980498866213152,5aa487a34c8d165177275b60126b170287a26cdf9f3b357fa340f24ec833b16c,
AN19-rec-5f7d225ec532a8096f42,AN19.KOR.kf2,KOR,rum,kf2hw26 rum.wav,ok,ram,r/a/m,3,0.5183651397625605,0.5363265306122449,c044e2ad12b08c0d9ff595e199597269f81d77cceab257cf451a2cf427ce7131,
AN19-rec-fce839031e66b9799491,AN19.KOR.kf2,KOR,sane,Kf2hw27 sane.wav,ok,seɪ̃n,s/e/ɪ̃/n,4,0.7890744209289551,0.6550113378684808,e2694f03effba9765716bcf027b705d4c106289dc912601e8379e1c0456995c9,
AN19-rec-ef2d0222230594021c7d,AN19.KOR.kf2,KOR,soak,kf2hw28 soak.wav,ok,sok,s/o/k,3,0.6848516762256622,0.6550113378684808,8120d8f38885b12e3a8f6ef160591796cbb4dfeae6401f9df28e01a37d1c248f,
AN19-rec-c4ff93f57597655ffe2f,AN19.KOR.kf2,KOR,suck,Kf2hw29 suck.wav,ok,sɑk,s/ɑ/k,3,0.7372691531976064,0.5233106575963719,0f487e7a03d44a9e78e98c1328ed99bbcfb026f998fe649d6cecee6b9e853754,
AN19-rec-1c284376c45a3536d916,AN19.KOR.kf2,KOR,ten,kf2hw30 ten.wav,ok,tʰɛn,tʰ/ɛ/n,3,0.7086219986279806,0.5704761904761905,fe631590d9c12f6d10b7649581bfe13c0a028a3e56401ac43e015a3688ef2a75,
AN19-rec-f40ad6337b66a7b458ba,AN19.KOR.kf2,KOR,wed,Kf2hw31 wed.wav,ok,wɛd,w/ɛ/d,3,0.6903634667396545,0.4377324263038549,3e3b39a3373b4779231ef7500ef18d19894695df1ca8775bc2368e6927f929f2,
AN19-rec-4055e47c227c82fb3470,AN19.KOR.kf2,KOR,white,Kf2hw32 white.wav,ok,waɪt,w/a/ɪ/t,4,0.9782880544662476,0.6262585034013606,0fe83622de45918c8d0d924373d701d4735578d8e923cb20866e3b82d6f87327,
AN19-rec-96b6f8a6792beff54ae9,AN19.KOR.kf2,KOR,whore,Kf2hw33 whore.wav,ok,huɹ,h/u/ɹ,3,0.4909504254659017,0.46294784580498866,d0e01736a4655b4f2016dcfb190c579c38467283537508c759706b004e5316d2,
AN19-rec-cdcf011af697cb8b6d73,AN19.KOR.kf2,KOR,wrong,kf2hw34 wrong.wav,ok,wɔŋ,w/ɔ/ŋ,3,0.5292346378167471,0.5633106575963719,de7328a8558e5ba4abfc5d088a5eed130a8aa10b70914292535d14841842afb7,
AN19-rec-17534569990a43d177df,AN19.KOR.kf2,KOR,con,Kf2hw35 con.wav,ok,kʰɑ̃n,kʰ/ɑ̃/n,3,0.6228629499673843,0.47959183673469385,bc082ef0e40afe1703da9aefa5adca4cb40168ca113a435bcdd392e81b16d2fa,
AN19-rec-cf6f342ca1427a900914,AN19.KOR.kf2,KOR,doom,Kf2hw36 doom.wav,ok,dum,d/u/m,3,0.7906143267949423,0.5996371882086168,0b986dcb31dfbdcfa27ec2b29a50573f9691b09efa62caa0465bcd93cc9ffbf7,
AN19-rec-c01705e3c8783c282e22,AN19.KOR.kf2,KOR,hick,Kf2hw37 hick.wav,ok,,,0,,0.3422222222222222,841c545213256b30f720824314a096a3e2361cd3477aae53c39b70c989207860,
AN19-rec-04e95d046ad3c77bf486,AN19.KOR.kf2,KOR,rut,Kf2hw38 rut.wav,ok,ɹɑt,ɹ/ɑ/t,3,0.519923746585846,0.48984126984126986,b069cb51121aec2c3f690e369609a77fb900376dd6d67d4814be3f6ae9edbc20,
AN19-rec-ca56376e263d631570db,AN19.KOR.kf2,KOR,toot,Kf2hw39 toot.wav,ok,t͡ʃut,t͡ʃ/u/t,3,0.5849681595961252,0.5018140589569161,35419adfeb6063f498a885863f0f254a1fc9a94bf63eb3506c22d8705f187b83,
AN19-rec-bc645df15e212e2a490d,AN19.KOR.kf2,KOR,wad,Kf2hw40 wad.wav,ok,,,0,,0.3184580498866213,94952656b622e83556f5f9b9c7ac461faacc85c6d63cdac63a2ffae0e64ad942,
AN19-rec-f5d5f621927f259e72be,AN19.KOR.kf2,KOR,bud,Kf2hw41 bud.wav,ok,pət,p/ə/t,3,0.5013441344102224,0.4650793650793651,4e6262b0f93211abd315cc8ca96fd3527aa8f3fc8f71364a380c7e7bafdeeef6,
AN19-rec-32829c43b840d042a424,AN19.KOR.kf2,KOR,dame,Kf2hw42 dame.wav,ok,dem,d/e/m,3,0.6983620325724283,0.4897959183673469,79ee8cf5ffc45d56cefd5f5c9e36398028bcc0628e48a2e69a4ab50c583b558d,
AN19-rec-85d928d6f197e764372f,AN19.KOR.kf2,KOR,lace,kf2hw43 lace.wav,ok,leɪs,l/e/ɪ/s,4,0.641698956489563,0.5254421768707483,2e0da791a69aeb7df558d1e6bb9276ccbc7d13e16b684a9da0e27fb3175b1cd4,
AN19-rec-6a040638ed0b312c3e59,AN19.KOR.kf2,KOR,lame,Kf2hw44 lame.wav,ok,lem,l/e/m,3,0.925913413365682,0.5656689342403628,21227aeddbf7ceb690f8ca80584656902bb4a790a2b12971719eab76ab70bd4f,
AN19-rec-26bbe70aa14b8f58469e,AN19.KOR.kf2,KOR,pad,kf2hw45 pad.wav,ok,pʰæ,pʰ/æ,2,0.669011652469635,0.4596825396825397,05d6c63ec513ec26f63667ea95b02d493e15d9331c1be116bce9fa36df778787,
AN19-rec-f04c0c53774a9b9eefcd,AN19.KOR.kf2,KOR,chore,kf2hw46 chore.wav,ok,u,u,1,0.3117966651916504,0.5129705215419501,0559700b80a8d8af924e7e34397afaa0472328a394ffc9cf405dca91d8e57231,
AN19-rec-14c24a3488bd4bcadafb,AN19.KOR.kf2,KOR,cod,kf2hw47 cod.wav,ok,kʰɑt,kʰ/ɑ/t,3,0.6430403391520182,0.555374149659864,c57c6adf426c4dbdfefc6fee1a00eef053767bb7efb571261bacddfd3da9be6b,
AN19-rec-c596bcf3dbb65c64c753,AN19.KOR.kf2,KOR,hack,kf2hw48 hack.wav,ok,hɛk,h/ɛ/k,3,0.7292220791180929,0.5551020408163265,8dad2358b97583cd3e12273b777bc1bf269ea636f46378b165c6a4309366683f,
AN19-rec-470fc56d34d949b3a0db,AN19.KOR.kf2,KOR,kin,Kf2hw49 kin.wav,ok,kʰn,kʰ/n,2,0.4959450960159302,0.44485260770975055,7479f80ffdb178a569589298918f6e9c1c25d9cdd6c09cbc95650552ffc34bd0,
AN19-rec-b29e7b675748fc77966f,AN19.KOR.kf2,KOR,kit,Kf2hw50 kit.wav,ok,kʰt,kʰ/t,2,0.6727893352508545,0.41052154195011337,95277652da86c0235ada3c97084b05883a9fbecee97fc118614842071bb73970,
AN19-rec-f8e9c43af1e09375ac07,AN19.KOR.kf2,KOR,pawn,Kf2hw51 pawn.wav,ok,ɔŋ,ɔ/ŋ,2,0.41397901624441147,0.5408163265306123,f1239f0ffde25c27dda568db9479034a5f697429fd3101afcbdb92078a9158aa,
AN19-rec-f448d385cb3bc09e88f6,AN19.KOR.kf2,KOR,bun,kf2hw52 bun.wav,ok,pn,p/n,2,0.5981801450252533,0.40820861678004533,d0b55731cc8c806092dc398b91ec9a0ca2958530088105d7f2c94a214705f272,
AN19-rec-e20909325f6cad639abf,AN19.KOR.kf2,KOR,gut,Kf2hw53 gut.wav,ok,t,t,1,0.6434057950973511,0.4014512471655329,f53361a42c83510455e4169d7583482fadaccd1a1e3c70712d089fc0927b972b,
AN19-rec-4302f29e2e732e320536,AN19.KOR.kf2,KOR,lice,kf2hw54 lice.wav,ok,laɪs,l/a/ɪ/s,4,0.8673439472913742,0.5586848072562358,2dd75100144d74d033c814caccfa97c3b23e099ae5f5908123c401be672dea59,
AN19-rec-03e3d7e64f020067d3e5,AN19.KOR.kf2,KOR,mid,kf2hw55 mid.wav,ok,med,m/e/d,3,0.6517726083596548,0.48027210884353744,6739165764b000d459cded7ca0a6a7f401ff7f886a378ec3da9cc7954297db04,
AN19-rec-b3b9923f5eed5cddc108,AN19.KOR.kf2,KOR,wick,Kf2hw56 wick.wav,ok,wik,w/i/k,3,0.5785041650136312,0.4369614512471655,03cd1561cd2bc7fe6d8ea876b437175e55d2fed667610818ca89d3aaba70b4a8,
AN19-rec-ff5aec6db55cab2a70f7,AN19.KOR.kf2,KOR,hurl,Kf2hw57 hurl.wav,ok,hɔɹ,h/ɔ/ɹ,3,0.5544508397579193,0.5143310657596372,4a8b4cbc6cd6c5854f276e92db32bd2c4ed84b0cfecd9467e4cb5f274576eb34,
AN19-rec-be427d431d55aad97a22,AN19.KOR.kf2,KOR,mote,Kf2hw58 mote.wav,ok,mot,m/o/t,3,0.8328739603360494,0.5686621315192744,bcec1abb005362ea0168b4f46733314996b7c9f3dd65f5e7086f50abce4e0850,
AN19-rec-9a88e815e73cb35273bc,AN19.KOR.kf2,KOR,teat,Kf2hw59 teat.wav,ok,it,i/t,2,0.6237313896417618,0.5023582766439909,3c4b94de81b0ed81dbb8cad2b88e11aeabce579aa0ebf8d3ce6cb31e27cdd983,
AN19-rec-901fe86158ad37f0da75,AN19.KOR.kf2,KOR,hash,Kf2hw60 hash.wav,ok,hæʃ,h/æ/ʃ,3,0.8184192975362142,0.5717913832199546,e7ec4c4f85efeff0f0d8b200c12fdf0d929fb36ca594facaea01de0308809cb7,
AN19-rec-6f43f4f02c022ddd7617,AN19.KOR.kf2,KOR,hid,Kf2hw61 hid.wav,ok,,,0,,0.41718820861678,f9d59988ba242c24cdf942b0f6cdcb81507376bb80d5a738114683247736d281,
AN19-rec-f41a691a9ce572988e5f,AN19.KOR.kf2,KOR,hoot,Kf2hw62 hoot.wav,ok,hut,h/u/t,3,0.628000924984614,0.5904308390022676,8db41c111c4e4e927480f65d9722be7c241c0a77654c16e787f3a6b16ba933f3,
AN19-rec-3847e0d7742f6ed64bdc,AN19.KOR.kf2,KOR,mace,Kf2hw63 mace.wav,ok,meɪs,m/e/ɪ/s,4,0.7087388038635254,0.5732426303854875,d2b39efc0aae736a8e6e01219ac73d9019fce6b91b66df7623d43be72877faa9,
AN19-rec-5064b509fa275747bf64,AN19.KOR.kf2,KOR,main,Kf2hw64 main.wav,ok,men,m/e/n,3,0.8943574031194051,0.5419047619047619,f235bdead62b4d7eb743c7dbb24c73e9bb3dcc33b21f5076d895df6ee574bcd8,
AN19-rec-9eccf452fcb9645d7a4c,AN19.KOR.kf2,KOR,moan,Kf2hw65 moan.wav,ok,mɔn,m/ɔ/n,3,0.8551389972368876,0.597687074829932,ac05bcd3b6102d0f46a29ba3e0943dac9ac9fd6e9ce6993230171d182cbd1180,
AN19-rec-d68cc1e408d2c64d4cc9,AN19.KOR.kf2,KOR,mum,Kf2hw66 mum.wav,ok,mam,m/a/m,3,0.8892392118771871,0.5728798185941043,9ee811cd06b2ed819760fff86aac0527277e51f8aa376f1d44a964d75ec9f4bd,
AN19-rec-2ed88596187bb74a081c,AN19.KOR.kf2,KOR,rim,Kf2hw67 rim.wav,ok,wim,w/i/m,3,0.7891550262769064,0.5053061224489795,82ba0ea8bad2eef224103ab9691e578aaa83f863ecfc26a21e6fde0125e2e392,
AN19-rec-c52d7162609ad9d9dd16,AN19.KOR.kf2,KOR,route,kf2hw68 route.wav,ok,ɹaʊt,ɹ/a/ʊ/t,4,0.8909794837236404,0.6117006802721089,a2e727c9c19162f12c1641824264d88375bec57ef31a9c884a2025f64362af72,
AN19-rec-f727b3f4e465c66e682d,AN19.KOR.kf2,KOR,wail,Kf2hw69 wail.wav,ok,w,w,1,0.8258665204048157,0.5021768707482993,64cc1b7087c3aa956b988f25bbdf23ec888d1481474781c4ddcda0082f5d3002,
AN19-rec-7ec20c1d3730238805fc,AN19.KOR.kf2,KOR,hum,kf2hw70 hum.wav,ok,kʰɔm,kʰ/ɔ/m,3,0.7627624074618021,0.4849433106575964,3fc9df3e8a6fbeb67e8749c9274d1017f2a4f7f603ad9b929352b345be95a7ca,
AN19-rec-10ce66037aa330c5257e,AN19.KOR.kf2,KOR,sill,Kf2hw71 sill.wav,ok,sil,s/i/l,3,0.4946478108565013,0.4980498866213152,7c07e45231233a05a8a982385bf55276f69c6d4f1802210257535344728d3922,
AN19-rec-80ccdd9a04323de91966,AN19.KOR.kf2,KOR,beak,Kf2hw72 beak.wav,ok,ɹek,ɹ/e/k,3,0.730890949567159,0.46494331065759636,e12b7c18dc524bdd8d7634a5a491271655940c0efe6da6a24924228b52694ca4,
AN19-rec-f3c4c96fcb47b1f6b4fd,AN19.KOR.kf2,KOR,hag,Kf2hw73 hag.wav,ok,hæk,h/æ/k,3,0.6140470306078593,0.5080725623582767,a0c054a6ceda797d792101df9e2d3d13345b3d75bea904f2e49a3e6ae23fa8ac,
AN19-rec-576c1dd3c06c4de16dfc,AN19.KOR.kf2,KOR,wave,Kf2hw74 wave.wav,ok,weɪ,w/e/ɪ,3,0.8006132245063782,0.48857142857142855,c2537822873fe6af03a8043f3564297448022da5cdcdbf864537a83beeb56e10,
AN19-rec-2139ac0eff96ff37961d,AN19.KOR.kf2,KOR,weed,Kf2hw75 weed.wav,ok,wid,w/i/d,3,0.7124138573805491,0.582358276643991,0fb4cd794e29b51adbb592b3c536dbc68c54f08ae803ba0462e9852433962b62,
