dataset_id,feature_key,scope,fold,model_id,n_rows,predictor_oof_total_trials,predictor_oof_total_log_loss,M_predictor,layer,measure,variant,selection_stratum,result_source,M_condition,M_joint,predictor_beyond_condition_oof_gain,condition_beyond_predictor_oof_gain
X21,tr_4::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8131.78262531462,0.493523252128095,tr_4,overall_order_sensitive,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8168.24011757709,0.495735881384784,tr_4,within_token_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8121.65588288287,0.492908653449224,tr_4,within_token_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_token_word,oof_all,,M_predictor,16477.0,16477,8140.45710908055,0.494049712270471,tr_4,within_token_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8140.34889152232,0.49404314447547,tr_4,within_type_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8128.16880902603,0.493303927233479,tr_4,within_type_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_4::within_type_word,oof_all,,M_predictor,16477.0,16477,8126.60195037386,0.49320883354821,tr_4,within_type_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8148.23676997343,0.49452186502236,tr_6,between_type_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8155.05691322491,0.494935784015592,tr_6,between_type_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::between_type_word,oof_all,,M_predictor,16477.0,16477,8086.03916908778,0.490747051592388,tr_6,between_type_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8127.95279467722,0.493290817180143,tr_6,mean_dissimilarity_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8109.31901859663,0.492159921016971,tr_6,mean_dissimilarity_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8106.80437163943,0.492007305434207,tr_6,mean_dissimilarity_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::order_phoneme,oof_all,,M_predictor,16477.0,16477,8170.83241421564,0.495893209577935,tr_6,order_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::order_sentence,oof_all,,M_predictor,16477.0,16477,8150.48030634439,0.494658026724792,tr_6,order_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::order_word,oof_all,,M_predictor,16477.0,16477,8157.52378875627,0.495085500319007,tr_6,order_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::overall,oof_all,,M_predictor,16477.0,16477,8132.0808969408,0.49354135442986,tr_6,overall,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8156.70832436476,0.495036009247118,tr_6,overall_order_sensitive,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8149.46247379118,0.494596253795665,tr_6,within_token_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8140.26235351084,0.494037892426463,tr_6,within_token_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::within_token_word,oof_all,,M_predictor,16477.0,16477,8156.55425303492,0.495026658556468,tr_6,within_token_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8141.1646716955,0.494092654712357,tr_6,within_type_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8110.7587958468,0.492247302048115,tr_6,within_type_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_6::within_type_word,oof_all,,M_predictor,16477.0,16477,8117.56915617646,0.492660627309368,tr_6,within_type_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8145.33645096531,0.494345842748395,tr_8,between_type_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8157.55082145142,0.495087140951109,tr_8,between_type_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::between_type_word,oof_all,,M_predictor,16477.0,16477,8068.73516842446,0.489696860376553,tr_8,between_type_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8124.70944809645,0.493093976336497,tr_8,mean_dissimilarity_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8112.8525064829,0.492374370727857,tr_8,mean_dissimilarity_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8109.30484114181,0.492159060577885,tr_8,mean_dissimilarity_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::order_phoneme,oof_all,,M_predictor,16477.0,16477,8165.06716791485,0.495543312976565,tr_8,order_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::order_sentence,oof_all,,M_predictor,16477.0,16477,8137.11746146132,0.493847026853269,tr_8,order_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::order_word,oof_all,,M_predictor,16477.0,16477,8144.93350732398,0.494321387832978,tr_8,order_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::overall,oof_all,,M_predictor,16477.0,16477,8132.22717951145,0.493550232415576,tr_8,overall,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8145.91855785413,0.494381171199498,tr_8,overall_order_sensitive,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8151.07988964105,0.494694415830615,tr_8,within_token_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8144.21181471591,0.494277587832488,tr_8,within_token_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::within_token_word,oof_all,,M_predictor,16477.0,16477,8160.24148037909,0.495250438816477,tr_8,within_token_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8139.93305057921,0.494017906814299,tr_8,within_type_phoneme,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8118.28525261043,0.49270408767436,tr_8,within_type_sentence,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,tr_8::within_type_word,oof_all,,M_predictor,16477.0,16477,8121.94497345857,0.492926198546979,tr_8,within_type_word,base,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8140.933064593,0.494078598324513,cnn_2,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8113.17219947475,0.492393773106436,cnn_2,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::between_type_word,oof_all,,M_predictor,16477.0,16477,8139.90628779629,0.494016282563349,cnn_2,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8086.49631889319,0.490774796315664,cnn_2,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8097.1697606507,0.491422574537276,cnn_2,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8095.67750430523,0.491332008515217,cnn_2,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::order_phoneme,oof_all,,M_predictor,16477.0,16477,8124.14365418223,0.493059637930584,cnn_2,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::order_sentence,oof_all,,M_predictor,16477.0,16477,8124.74328111687,0.493096029684825,cnn_2,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::order_word,oof_all,,M_predictor,16477.0,16477,8106.37213363394,0.491981072624503,cnn_2,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::overall,oof_all,,M_predictor,16477.0,16477,8111.48401593157,0.492291316133493,cnn_2,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8119.61629661773,0.492784869613262,cnn_2,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8158.81267522334,0.495163723688981,cnn_2,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8122.38083132851,0.492952651048644,cnn_2,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::within_token_word,oof_all,,M_predictor,16477.0,16477,8116.36376981352,0.492587471615799,cnn_2,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8084.20784075177,0.490635907067535,cnn_2,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8129.81583946003,0.493403886597077,cnn_2,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_2::within_type_word,oof_all,,M_predictor,16477.0,16477,8107.27048063491,0.492035593896638,cnn_2,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8162.77041851064,0.49540392174004,cnn_3,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8125.4566208948,0.493139322746544,cnn_3,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::between_type_word,oof_all,,M_predictor,16477.0,16477,8148.95158767113,0.494565247780004,cnn_3,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8106.64575364165,0.49199767880328,cnn_3,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8104.01549487009,0.491838046663233,cnn_3,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8102.49467904553,0.491745747347547,cnn_3,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::order_phoneme,oof_all,,M_predictor,16477.0,16477,8140.9687084851,0.494080761575839,cnn_3,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::order_sentence,oof_all,,M_predictor,16477.0,16477,8139.56771297563,0.493995734234122,cnn_3,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::order_word,oof_all,,M_predictor,16477.0,16477,8131.71189320419,0.49351895934965,cnn_3,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::overall,oof_all,,M_predictor,16477.0,16477,8145.44432735788,0.494352389837827,cnn_3,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::overall_order_sensitive,oof_all,,M_predictor,16477.0,16477,8137.45678112125,0.493867620387282,cnn_3,overall_order_sensitive,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::within_token_phoneme,oof_all,,M_predictor,16477.0,16477,8151.42047017401,0.494715085887844,cnn_3,within_token_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::within_token_sentence,oof_all,,M_predictor,16477.0,16477,8152.84336319103,0.494801442203741,cnn_3,within_token_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::within_token_word,oof_all,,M_predictor,16477.0,16477,8143.69275375343,0.494246085680247,cnn_3,within_token_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::within_type_phoneme,oof_all,,M_predictor,16477.0,16477,8123.46528270717,0.493018467118236,cnn_3,within_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::within_type_sentence,oof_all,,M_predictor,16477.0,16477,8111.13313139413,0.492270020719435,cnn_3,within_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_3::within_type_word,oof_all,,M_predictor,16477.0,16477,8106.39565660366,0.491982500249054,cnn_3,within_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::between_type_phoneme,oof_all,,M_predictor,16477.0,16477,8149.45040086451,0.494595521081782,cnn_4,between_type_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::between_type_sentence,oof_all,,M_predictor,16477.0,16477,8143.74632156376,0.494249336745995,cnn_4,between_type_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::between_type_word,oof_all,,M_predictor,16477.0,16477,8138.50142273065,0.493931020375715,cnn_4,between_type_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::mean_dissimilarity_phoneme,oof_all,,M_predictor,16477.0,16477,8119.80126257228,0.492796095319068,cnn_4,mean_dissimilarity_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::mean_dissimilarity_sentence,oof_all,,M_predictor,16477.0,16477,8105.14252818358,0.491906447058541,cnn_4,mean_dissimilarity_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::mean_dissimilarity_word,oof_all,,M_predictor,16477.0,16477,8104.63012553948,0.491875349004035,cnn_4,mean_dissimilarity_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::order_phoneme,oof_all,,M_predictor,16477.0,16477,8140.55619622467,0.494055725934616,cnn_4,order_phoneme,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::order_sentence,oof_all,,M_predictor,16477.0,16477,8135.04061482714,0.49372098166093,cnn_4,order_sentence,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::order_word,oof_all,,M_predictor,16477.0,16477,8137.45377326353,0.493867437838413,cnn_4,order_word,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
X21,cnn_4::overall,oof_all,,M_predictor,16477.0,16477,8146.57808598599,0.494421198396916,cnn_4,overall,ft,all_exposure_participants,2026-08-27 revised actual-exposure HVE fits,,,,
