dataset_id,source,layer,scope,family,mean_z,ci_low,ci_high,n_folds,model_variant,measure
B23,,tr_20,historical_test_fold_refit,HVE,-4.002957100297145,-6.564084166725625,-1.5481002203918617,3,ft,order_sentence
B23,,tr_22,historical_test_fold_refit,HVE,-5.486827584978964,-6.632719270241387,-4.569324500715433,3,ft,order_sentence
B23,,tr_24,historical_test_fold_refit,HVE,-2.9737347393077367,-7.621902676292152,1.2084545766816746,3,ft,order_sentence
B23,,tr_4,historical_test_fold_refit,HVE,1.9030507731024315,-2.371485481466934,7.080333058489942,3,ft,order_sentence
B23,,tr_6,historical_test_fold_refit,HVE,-4.334423932142774,-7.191654418844284,-1.1954876918385833,3,ft,order_sentence
B23,,tr_8,historical_test_fold_refit,HVE,-3.391766196143483,-7.28603661208181,0.523303828402313,3,ft,order_sentence
B23,,cnn_2,historical_test_fold_refit,HVE,0.24170155524840067,-2.6369956813040094,2.919648223218283,3,ft,order_word
B23,,cnn_3,historical_test_fold_refit,HVE,-1.3825635429313199,-3.888088588495246,1.9316786081611288,3,ft,order_word
B23,,cnn_4,historical_test_fold_refit,HVE,-1.4474294127773104,-4.539601647396535,0.9253039151036665,3,ft,order_word
B23,,cnn_5,historical_test_fold_refit,HVE,-3.5869803178096764,-6.9090911583761585,0.7001909035799823,3,ft,order_word
B23,,cnn_6,historical_test_fold_refit,HVE,-2.9878508505934263,-6.62994029152394,0.7821806140852167,3,ft,order_word
B23,,tr_0,historical_test_fold_refit,HVE,0.08869774230481979,-3.9860605925890558,4.774476893538082,3,ft,order_word
B23,,tr_10,historical_test_fold_refit,HVE,-1.60466951823,-6.115738178350305,2.8760145545637807,3,ft,order_word
B23,,tr_12,historical_test_fold_refit,HVE,-3.1434992454855397,-7.362795433578797,0.9503747638208153,3,ft,order_word
B23,,tr_14,historical_test_fold_refit,HVE,1.0905685048476734,-1.6559599554146072,3.6430404808573926,3,ft,order_word
B23,,tr_16,historical_test_fold_refit,HVE,-1.5882994121080234,-6.776994734121345,2.500522489353482,3,ft,order_word
B23,,tr_18,historical_test_fold_refit,HVE,-0.7951753299413266,-5.650095012589736,3.2081904200294766,3,ft,order_word
B23,,tr_2,historical_test_fold_refit,HVE,-1.0046803028328635,-5.022684102349894,4.095855421274026,3,ft,order_word
B23,,tr_20,historical_test_fold_refit,HVE,-4.90497846781444,-7.96337177884174,-2.3210882993569117,3,ft,order_word
B23,,tr_22,historical_test_fold_refit,HVE,-1.449259294518048,-4.522822785692193,0.8303697715471571,3,ft,order_word
B23,,tr_24,historical_test_fold_refit,HVE,-2.5455447579899935,-6.923374027528795,1.7476077851232361,3,ft,order_word
B23,,tr_4,historical_test_fold_refit,HVE,3.87698717260673,0.24669368203426306,8.052572187809897,3,ft,order_word
B23,,tr_6,historical_test_fold_refit,HVE,5.14554234176016,2.5996343876783667,7.032749990236257,3,ft,order_word
B23,,tr_8,historical_test_fold_refit,HVE,1.2175378609702963,-4.006451091559559,5.773769396380664,3,ft,order_word
B23,,cnn_2,historical_test_fold_refit,HVE,3.3060649960720156,0.9831878199970557,5.225040163246935,3,ft,overall
B23,,cnn_3,historical_test_fold_refit,HVE,0.88768440424543,-2.530556590242597,4.779362908938616,3,ft,overall
B23,,cnn_4,historical_test_fold_refit,HVE,3.185390018173266,1.0846981282536499,5.198159239498843,3,ft,overall
B23,,cnn_5,historical_test_fold_refit,HVE,2.6926535623248316,0.34426305514676636,4.60563373209374,3,ft,overall
B23,,cnn_6,historical_test_fold_refit,HVE,1.74937846461925,-0.8527413938838508,4.1445313235260315,3,ft,overall
B23,,tr_0,historical_test_fold_refit,HVE,2.9999086454614727,0.7736239057517009,4.852561346607443,3,ft,overall
B23,,tr_10,historical_test_fold_refit,HVE,0.36206834409854655,-3.7234781443212155,5.6779254236559344,3,ft,overall
B23,,tr_12,historical_test_fold_refit,HVE,-0.08746303541029003,-4.155649314778429,4.968239057418809,3,ft,overall
B23,,tr_14,historical_test_fold_refit,HVE,-4.860649551706903,-7.249107704165628,-2.7090820747715147,3,ft,overall
B23,,tr_16,historical_test_fold_refit,HVE,-4.4687516309466275,-6.516236492833143,-1.849845390792986,3,ft,overall
B23,,tr_18,historical_test_fold_refit,HVE,-0.17394874435354346,-5.464574587430857,4.527239262451264,3,ft,overall
B23,,tr_2,historical_test_fold_refit,HVE,3.932644460253716,1.1248993606115532,7.457785125400861,3,ft,overall
B23,,tr_20,historical_test_fold_refit,HVE,-1.3915789398453233,-5.583626816227582,2.9709521258318943,3,ft,overall
B23,,tr_22,historical_test_fold_refit,HVE,-0.37523258800627673,-5.363305800123378,4.318274111339347,3,ft,overall
B23,,tr_24,historical_test_fold_refit,HVE,3.2108746438470193,-0.05630496231018833,6.617023747022719,3,ft,overall
B23,,tr_4,historical_test_fold_refit,HVE,3.4997405095911014,-0.26090314511492496,7.952877167466006,3,ft,overall
B23,,tr_6,historical_test_fold_refit,HVE,4.824211217961859,1.893678584878609,7.948887447325975,3,ft,overall
B23,,tr_8,historical_test_fold_refit,HVE,5.59390933753316,4.699948808648887,6.366994518694204,3,ft,overall
B23,,cnn_2,historical_test_fold_refit,HVE,2.23835863920682,-1.186436409179021,5.853881355026762,3,ft,within_token_phoneme
B23,,cnn_3,historical_test_fold_refit,HVE,0.45996287088446836,-2.1724707892097737,3.546859905190922,3,ft,within_token_phoneme
B23,,cnn_4,historical_test_fold_refit,HVE,2.262453235823853,-1.017316986772832,5.556561276895713,3,ft,within_token_phoneme
B23,,cnn_5,historical_test_fold_refit,HVE,1.103106878714667,-2.751845070107622,6.234181781968492,3,ft,within_token_phoneme
B23,,cnn_6,historical_test_fold_refit,HVE,-1.43694813490064,-5.354551610786805,2.62256520489963,3,ft,within_token_phoneme
B23,,tr_0,historical_test_fold_refit,HVE,1.4341367670116132,-2.3425478202224777,6.397072997901791,3,ft,within_token_phoneme
B23,,tr_10,historical_test_fold_refit,HVE,0.5298576718573932,-2.766203010910476,3.092540850574768,3,ft,within_token_phoneme
B23,,tr_12,historical_test_fold_refit,HVE,4.3556039595768565,0.9733413642611444,7.872077806805264,3,ft,within_token_phoneme
B23,,tr_14,historical_test_fold_refit,HVE,3.7198158266352817,-0.04903121210326056,7.991477187517002,3,ft,within_token_phoneme
B23,,tr_16,historical_test_fold_refit,HVE,1.2649781257199402,-2.804026528549874,6.49320380479082,3,ft,within_token_phoneme
B23,,tr_18,historical_test_fold_refit,HVE,1.3012405058730099,-2.9693312766599615,6.6023198932205265,3,ft,within_token_phoneme
B23,,tr_2,historical_test_fold_refit,HVE,1.202768995919979,-3.4193519855637264,6.441123842374475,3,ft,within_token_phoneme
B23,,tr_20,historical_test_fold_refit,HVE,0.5352138617620067,-3.337496177399714,5.7240407353161515,3,ft,within_token_phoneme
B23,,tr_22,historical_test_fold_refit,HVE,-1.5735974101570565,-6.027751750139188,3.6212419346086158,3,ft,within_token_phoneme
B23,,tr_24,historical_test_fold_refit,HVE,3.48331466082533,-0.4792446719318999,7.69710608149841,3,ft,within_token_phoneme
B23,,tr_4,historical_test_fold_refit,HVE,1.4181712771041424,-3.200401320885129,6.529050089570235,3,ft,within_token_phoneme
B23,,tr_6,historical_test_fold_refit,HVE,1.6400894312541165,-2.937102763115915,6.519146721774672,3,ft,within_token_phoneme
B23,,tr_8,historical_test_fold_refit,HVE,1.2268418418287568,-2.9857126216330485,5.10504593896973,3,ft,within_token_phoneme
B23,,cnn_2,historical_test_fold_refit,HVE,3.282717543406928,0.8388935912505341,5.403017504641551,3,ft,within_token_sentence
B23,,cnn_3,historical_test_fold_refit,HVE,0.8447359961804101,-2.41616969648175,4.642366468860614,3,ft,within_token_sentence
B23,,cnn_4,historical_test_fold_refit,HVE,3.0361619860477034,0.8545513194105905,5.03691750010128,3,ft,within_token_sentence
B23,,cnn_5,historical_test_fold_refit,HVE,2.6441042756083437,0.27160672162734456,4.493994850296886,3,ft,within_token_sentence
B23,,cnn_6,historical_test_fold_refit,HVE,1.5448476674973632,-1.1345318328942124,3.849859547611393,3,ft,within_token_sentence
B23,,tr_0,historical_test_fold_refit,HVE,2.9894795952777273,0.3419906953699702,5.347804381759045,3,ft,within_token_sentence
B23,,tr_10,historical_test_fold_refit,HVE,-1.588651911835897,-5.419750470259492,3.523968189616189,3,ft,within_token_sentence
B23,,tr_12,historical_test_fold_refit,HVE,-1.410868102689783,-5.262713357214026,3.6932819328742674,3,ft,within_token_sentence
B23,,tr_14,historical_test_fold_refit,HVE,-4.5362034873522905,-7.450404167250703,-1.1966172285280674,3,ft,within_token_sentence
B23,,tr_16,historical_test_fold_refit,HVE,-5.159792310752923,-6.967943203496599,-3.710532924995625,3,ft,within_token_sentence
B23,,tr_18,historical_test_fold_refit,HVE,-0.794507297633016,-5.919382351748974,3.8996448992221695,3,ft,within_token_sentence
B23,,tr_2,historical_test_fold_refit,HVE,3.617494459993157,0.6055920569699327,7.446245551575274,3,ft,within_token_sentence
B23,,tr_20,historical_test_fold_refit,HVE,-2.38587710933732,-6.333458410136445,1.7597651030246053,3,ft,within_token_sentence
B23,,tr_22,historical_test_fold_refit,HVE,0.7504662398114567,-4.096827670499835,5.3561688607180935,3,ft,within_token_sentence
B23,,tr_24,historical_test_fold_refit,HVE,3.8510616480430833,1.8924489836477885,6.234937457437278,3,ft,within_token_sentence
B23,,tr_4,historical_test_fold_refit,HVE,3.2624004448343165,-0.6003790791063404,7.861757461965715,3,ft,within_token_sentence
B23,,tr_6,historical_test_fold_refit,HVE,4.24545106884518,0.7981618092883811,8.05420609026694,3,ft,within_token_sentence
B23,,tr_8,historical_test_fold_refit,HVE,5.473350290927804,4.529975437588009,6.644167718642956,3,ft,within_token_sentence
B23,,cnn_2,historical_test_fold_refit,HVE,2.79320649129142,-0.14370956226655468,5.614398340271442,3,ft,within_token_word
B23,,cnn_3,historical_test_fold_refit,HVE,0.3356514608720233,-2.180474660221814,3.5580597780843632,3,ft,within_token_word
B23,,cnn_4,historical_test_fold_refit,HVE,1.8830567027610565,-1.1534705073569138,4.559468081128885,3,ft,within_token_word
B23,,cnn_5,historical_test_fold_refit,HVE,1.8036087491286168,-1.7532535328476495,5.534852371616396,3,ft,within_token_word
B23,,cnn_6,historical_test_fold_refit,HVE,-0.21408738102680624,-3.7530827993142175,3.0098375010977003,3,ft,within_token_word
B23,,tr_0,historical_test_fold_refit,HVE,1.51309793753711,-2.3391061995640317,6.295594390467331,3,ft,within_token_word
B23,,tr_10,historical_test_fold_refit,HVE,3.7806515326616768,0.875515471308717,7.361908032594852,3,ft,within_token_word
B23,,tr_12,historical_test_fold_refit,HVE,2.1388269426696396,-1.4171741009490975,6.911404349168546,3,ft,within_token_word
B23,,tr_14,historical_test_fold_refit,HVE,4.067869732233066,0.6200040946390184,7.362734846912686,3,ft,within_token_word
B23,,tr_16,historical_test_fold_refit,HVE,3.1812643518651633,-0.9251820742347161,7.672062056919039,3,ft,within_token_word
B23,,tr_18,historical_test_fold_refit,HVE,4.085446737556697,0.5056394813105489,7.7801460201253825,3,ft,within_token_word
B23,,tr_2,historical_test_fold_refit,HVE,2.282230259720117,-1.4769425607703848,7.169103081496038,3,ft,within_token_word
B23,,tr_20,historical_test_fold_refit,HVE,3.194932144927133,-0.7604537372280309,7.832059486569377,3,ft,within_token_word
B23,,tr_22,historical_test_fold_refit,HVE,3.986999540207347,0.7132691284494963,8.017379795614268,3,ft,within_token_word
B23,,tr_24,historical_test_fold_refit,HVE,5.078655014305263,2.9181393006138774,7.7435571369871,3,ft,within_token_word
B23,,tr_4,historical_test_fold_refit,HVE,2.956121818220344,-1.1628873797732648,7.699414698629204,3,ft,within_token_word
B23,,tr_6,historical_test_fold_refit,HVE,3.691829562237966,-0.08327518410239076,7.990236420285761,3,ft,within_token_word
B23,,tr_8,historical_test_fold_refit,HVE,5.240431953108203,3.031888496398185,7.759561994822229,3,ft,within_token_word
B23,,cnn_2,historical_test_fold_refit,HVE,5.694795613924453,5.225917932948911,6.061309226712,3,ft,within_type_phoneme
B23,,cnn_3,historical_test_fold_refit,HVE,2.642156687474023,-1.8865182859194254,6.770435056703155,3,ft,within_type_phoneme
B23,,cnn_4,historical_test_fold_refit,HVE,4.401082533122279,0.7882485270694405,7.151030397147947,3,ft,within_type_phoneme
B23,,cnn_5,historical_test_fold_refit,HVE,4.958808407830975,2.0099330251452368,7.300304399996076,3,ft,within_type_phoneme
B23,,cnn_6,historical_test_fold_refit,HVE,4.766069231078206,2.1741009395268245,7.161167281920331,3,ft,within_type_phoneme
B23,,tr_0,historical_test_fold_refit,HVE,4.480439891529363,0.9642597498531851,7.125094329348743,3,ft,within_type_phoneme
B23,,tr_10,historical_test_fold_refit,HVE,-1.5356065228404219,-5.497289840282774,2.1567998664542016,3,ft,within_type_phoneme
B23,,tr_12,historical_test_fold_refit,HVE,-0.3882247268068569,-5.521530354133951,3.5579682957705194,3,ft,within_type_phoneme
B23,,tr_14,historical_test_fold_refit,HVE,0.8167785655084231,-4.572988274839423,5.137914751326432,3,ft,within_type_phoneme
B23,,tr_16,historical_test_fold_refit,HVE,-0.056293374702803455,-5.503915042615794,4.426032750283634,3,ft,within_type_phoneme
B23,,tr_18,historical_test_fold_refit,HVE,0.7866913456259864,-4.602063222845302,5.305041736248675,3,ft,within_type_phoneme
B23,,tr_2,historical_test_fold_refit,HVE,3.9912823358567397,0.007541315630094969,6.982110640956388,3,ft,within_type_phoneme
B23,,tr_20,historical_test_fold_refit,HVE,-0.33104909403086324,-5.65435987749658,4.35576582151035,3,ft,within_type_phoneme
B23,,tr_22,historical_test_fold_refit,HVE,1.7333085836836732,-3.4862323754436577,5.909595661754937,3,ft,within_type_phoneme
B23,,tr_24,historical_test_fold_refit,HVE,0.28418548287251993,-5.156919135182978,4.784950209156295,3,ft,within_type_phoneme
B23,,tr_4,historical_test_fold_refit,HVE,5.3551641818166305,3.8616319535283408,6.923615979960059,3,ft,within_type_phoneme
B23,,tr_6,historical_test_fold_refit,HVE,1.62756445879185,-2.7085030538410875,5.622027498761386,3,ft,within_type_phoneme
B23,,tr_8,historical_test_fold_refit,HVE,0.6985900902698301,-3.9733003328135243,4.800296186161721,3,ft,within_type_phoneme
B23,,cnn_2,historical_test_fold_refit,HVE,3.6822525842451466,1.796964857784573,6.062448172318643,3,ft,within_type_word
B23,,cnn_3,historical_test_fold_refit,HVE,2.2437661987127,-1.1910100631451743,5.965627524533694,3,ft,within_type_word
B23,,cnn_4,historical_test_fold_refit,HVE,4.095086066654732,0.4498218576697861,7.315605899960503,3,ft,within_type_word
B23,,cnn_5,historical_test_fold_refit,HVE,4.038828441199205,1.3996625322745255,6.809443972160227,3,ft,within_type_word
B23,,cnn_6,historical_test_fold_refit,HVE,2.244271073627623,-1.6634769686247795,6.228660914725327,3,ft,within_type_word
B23,,tr_0,historical_test_fold_refit,HVE,1.0966017389093465,-3.89012973263456,5.690383200765853,3,ft,within_type_word
B23,,tr_10,historical_test_fold_refit,HVE,0.4804795598283957,-3.6660043779264333,4.81570381015769,3,ft,within_type_word
B23,,tr_12,historical_test_fold_refit,HVE,-3.0311227794369286,-5.568015658278206,-0.12475787637529923,3,ft,within_type_word
B23,,tr_14,historical_test_fold_refit,HVE,-2.1095002253162103,-4.836418076550642,0.9195695020688079,3,ft,within_type_word
B23,,tr_16,historical_test_fold_refit,HVE,-2.3893250626286036,-4.830958028209913,0.7957958116939916,3,ft,within_type_word
B23,,tr_18,historical_test_fold_refit,HVE,0.9160156917498697,-1.8182193119242243,4.36259117030806,3,ft,within_type_word
B23,,tr_2,historical_test_fold_refit,HVE,2.9541335619833764,-1.5931224777793962,6.950859966719062,3,ft,within_type_word
B23,,tr_20,historical_test_fold_refit,HVE,0.12491080626716333,-2.5070858770188202,3.2897797563020776,3,ft,within_type_word
B23,,tr_22,historical_test_fold_refit,HVE,2.2383571847641113,-0.3647162830524858,5.4294576773638425,3,ft,within_type_word
B23,,tr_24,historical_test_fold_refit,HVE,-1.10895140698724,-6.308874325175306,3.544094639385384,3,ft,within_type_word
B23,,tr_4,historical_test_fold_refit,HVE,4.0579360951453305,0.17669468003353495,7.264856536009647,3,ft,within_type_word
B23,,tr_6,historical_test_fold_refit,HVE,-0.383356729048933,-5.591291091752356,3.507345265858228,3,ft,within_type_word
B23,,tr_8,historical_test_fold_refit,HVE,1.2487358540871096,-3.8186771986360255,5.823457249808852,3,ft,within_type_word
X21,,cnn_2,historical_test_fold_refit,HVE,-2.3145241969693795,-3.5833212943023076,-0.867412835363109,3,base,between_type_phoneme
X21,,cnn_3,historical_test_fold_refit,HVE,-0.5778548205839601,-2.173908889672126,1.5347797175196911,3,base,between_type_phoneme
X21,,cnn_4,historical_test_fold_refit,HVE,2.1415347481070346,0.11066802428043698,3.7610264605370154,3,base,between_type_phoneme
X21,,cnn_5,historical_test_fold_refit,HVE,1.6416563447549593,0.25281262036994584,2.675330222328063,3,base,between_type_phoneme
X21,,cnn_6,historical_test_fold_refit,HVE,-1.6190385793284399,-3.070885846429499,0.22888151888268435,3,base,between_type_phoneme
X21,,tr_0,historical_test_fold_refit,HVE,2.2768630671220857,0.22520853462361645,3.8461229278441684,3,base,between_type_phoneme
X21,,tr_10,historical_test_fold_refit,HVE,2.833616272319398,0.9465252335376282,4.586549065924454,3,base,between_type_phoneme
X21,,tr_12,historical_test_fold_refit,HVE,2.429194981126743,0.7940508079702235,4.407140164390663,3,base,between_type_phoneme
X21,,tr_14,historical_test_fold_refit,HVE,1.9035119670936396,0.6937561902387859,3.065616342636754,3,base,between_type_phoneme
X21,,tr_16,historical_test_fold_refit,HVE,4.2577819978446705,3.7442445607853023,4.6612930690493455,3,base,between_type_phoneme
X21,,tr_18,historical_test_fold_refit,HVE,1.7272427177664902,1.3091622464976735,2.2815756467764468,3,base,between_type_phoneme
X21,,tr_2,historical_test_fold_refit,HVE,3.5282361725479654,1.7145581324376429,4.96211752929352,3,base,between_type_phoneme
X21,,tr_20,historical_test_fold_refit,HVE,1.0186358773123816,0.3154381376295091,1.5625199880492202,3,base,between_type_phoneme
X21,,tr_22,historical_test_fold_refit,HVE,-0.0031827593409660127,-0.5375306644833882,0.6451777766646748,3,base,between_type_phoneme
